game_id,name,yearpublished,minplayers,maxplayers,playingtime,age,description,thumbnail,image,boardgamepublisher,boardgamedesigner,boardgameartist,boardgamehonor,boardgamemechanic,boardgamecategory,boardgamesubdomain,usersrated,average,rank
127023,Kemet,2012,2,5,120,13,"In Kemet, players each deploy the troops of an Egyptian tribe and use the mystical powers of the gods of ancient Egypt &ndash; along with their powerful armies &ndash; to score points in glorious battles or through invasion of rich territories. A game is typically played to 8 or 10 victory points, which may be accrued through winning attacks, controlling temples, controlling fully-developed pyramids, sacrificing to the gods, and wielding particular magical powers.<br/><br/>The conquest for the land of Kemet takes place over two phases: Day and Night. During the day, choose an action amongst the nine possible choices provided by your player mat and perform it immediately. Once every player has taken five actions, night falls, with players gathering Prayer Points from their temples, drawing Divine Intervention cards, and determining the turn order before the start of the new day.<br/><br/>As the game progresses, they can use Prayer Points to acquire power tiles. Some of these enroll magical creatures and have them join their troops. In addition to intimidating enemies, these creatures provide special powers!<br/><br/>Detailed miniature components represent the combat units and the supernatural creatures that are summoned to enhance them. Combat is resolved through cards chosen from a diminishing six-card hand and enhanced by bonuses.<br/><br/>Play By Forum<br/><br/>     Kemet PBF #1<br/><br/><br/><br/><br/>",https://cf.geekdo-images.com/thumb/img/_7ADXwUAZ59PuJbKoXOD5a146vE=/fit-in/200x150/pic3979527.jpg,https://cf.geekdo-images.com/original/img/rjuKOHsH4_EayHV5jflH0LMpwqI=/0x0/pic3979527.jpg,Matagot;Asmodee;Asterion Press;Galápagos Jogos;Pegasus Spiele;Rebel;Surfin' Meeple China,Jacques Bariot;Guillaume Montiage,Dimitri Bielak;Emile Denis;Nicolas Fructus,0,Action Point Allowance System;Area Control / Area Influence;Area Movement;Card Drafting;Hand Management;Variable Phase Order,Ancient;Fighting;Miniatures;Mythology,Strategy Games,11080,7.76439,76
205896,Rising Sun,2018,3,5,120,14,"Rising Sun is a spiritual successor in the same mythic big box series as Blood Rage: same designer, same artist, same studio and same sculptors.<br/><br/>Rising Sun is a game about honor, negotiation, and warfare in a feudal Japan where the ancient gods (kami) have returned to rebuild the empire.<br/><br/>Whereas the distant ancestor of Blood Rage was Risk, Rising Sun claims Diplomacy as its distant ancestor. Tackle negotiations, alliances, and war. Capture hostages and commit seppuku. The game features an honor track, which rises and falls based on your actions.<br/><br/>",https://cf.geekdo-images.com/thumb/img/SJV333FxGVxsOc2XYvtVYx-uMDU=/fit-in/200x150/pic3880340.jpg,https://cf.geekdo-images.com/original/img/B_QnVCi18kIQBPNajLjJkpXpW2s=/0x0/pic3880340.jpg,CMON Limited;ADC Blackfire Entertainment;Asmodee;Asterion Press;Edge Entertainment;Hobby World;Portal Games,Eric M. Lang,Adrian Smith,0,Area Control / Area Influence;Area Movement;Card Drafting;Set Collection;Simultaneous Action Selection;Take That;Variable Phase Order;Variable Player Powers,Bluffing;Fantasy;Miniatures;Mythology;Negotiation;Wargame,Strategy Games,3864,8.27284,77
34635,Stone Age,2008,2,4,90,10,"The &quot;Stone Age&quot; times were hard indeed. In their roles as hunters, collectors, farmers, and tool makers, our ancestors worked with their legs and backs straining against wooden plows in the stony earth. Of course, progress did not stop with the wooden plow. People always searched for better tools and more productive plants to make their work more effective.<br/><br/>In Stone Age, the players live in this time, just as our ancestors did. They collect wood, break stone and wash their gold from the river. They trade freely, expand their village and so achieve new levels of civilization. With a balance of luck and planning, the players compete for food in this pre-historic time.<br/><br/>Players use up to ten tribe members each in three phases. In the first phase, players place their men in regions of the board that they think will benefit them, including the hunt, the trading center, or the quarry. In the second phase, the starting player activates each of his staffed areas in whatever sequence he chooses, followed in turn by the other players. In the third phase, players must have enough food available to feed their populations, or they face losing resources or points.<br/><br/>",https://cf.geekdo-images.com/thumb/img/59G6_Csm5HEfb3xik6W-_6sihuQ=/fit-in/200x150/pic1632539.jpg,https://cf.geekdo-images.com/original/img/Dt2tBgnvuWww89kSQqOW0vvEJr4=/0x0/pic1632539.jpg,"Hans im Glück;999 Games;Bard Centrum Gier;Devir;Filosofia Éditions;Hobby World;Kaissa Chess & Games;Korea Boardgames co., Ltd.;Lautapelit.fi;MINDOK;Piatnik;Rio Grande Games;Schmidt Spiele;Stupor Mundi;Swan Panasia Co., Ltd.;Z-Man Games;Zvezda",Bernd Brunnhofer,Michael Menzel,25,Dice Rolling;Set Collection;Worker Placement,Dice;Prehistoric,Family Games;Strategy Games,34249,7.62007,78
155426,Castles of Mad King Ludwig,2014,1,4,90,13,"In the tile-laying game Castles of Mad King Ludwig, players are tasked with building an amazing, extravagant castle for King Ludwig II of Bavaria...one room at a time. You see, the King loves castles, having built Neuschwanstein (the castle that inspired the Disney theme park castles) and others, but now he's commissioned you to build the biggest, best castle ever &mdash; subject, of course, to his ever-changing whims. Each player acts as a building contractor who is adding rooms to the castle he's building while also selling his services to other players.<br/><br/>In the game, each player starts with a simple foyer. One player takes on the role of the Master Builder, and that player sets prices for a set of rooms that can be purchased by the other players, with him getting to pick from the leftovers after the other players have paid him for their rooms. When a room is added to a castle, the player who built it gains castle points based on the size and type of room constructed, as well as bonus points based on the location of the room. When a room is completed, with all entranceways leading to other rooms in the castle, the player receives one of seven special rewards.<br/><br/>After each purchasing round, a new player becomes the Master Builder who sets prices for a new set of rooms. After several rounds, the game ends, then additional points are awarded for achieving bonus goals, having the most popular rooms, and being the most responsive to the King's demands, which change each game. Whoever ends up with the most castle points wins.<br/><br/>",https://cf.geekdo-images.com/thumb/img/eOGAGUEr07-WE0APc1STPB8veKg=/fit-in/200x150/pic1961827.jpg,https://cf.geekdo-images.com/original/img/fmSwPPkAioUPtMDVzmo48zHYvxI=/0x0/pic1961827.jpg,"Bézier Games;Arclight;Competo / Marektoy;Gemenot;MINDOK;MYBG Co., Ltd.;Planszoweczka.pl;Viravi Edicions",Ted Alspach,Keith Curtis;Agnieszka Dabrowiecka;Ollin Timm,11,Card Drafting;Pattern Building;Set Collection;Tile Placement,Post-Napoleonic,Strategy Games,16274,7.67476,79
9609,War of the Ring (First Edition),2004,2,4,120,12,"In War of the Ring, one player takes control of the Free Peoples (FP), the other player controls Shadow Armies (SA).<br/><br/>Initially, the Free People Nations are reluctant to take arms against Sauron, so they must be attacked by Sauron or persuaded by Gandalf or other Companions, before they start to fight properly: this is represented by the Political Track, which shows if a Nation is ready to fight in the War of the Ring or not.<br/><br/>The game can be won by a military victory, if Sauron conquers a certain number of Free People cities and strongholds or vice-versa. But the true hope of the Free Peoples lies with the quest of the Ringbearer: while the armies clash across Middle Earth, the Fellowship of the Ring is trying to get secretly to Mount Doom to destroy the One Ring. Sauron is not aware of the real intention of his enemies but is looking across Middle Earth for the precious Ring, so that the Fellowship is going to face numerous dangers, represented by the rules of The Hunt for the Ring. But the Companions can spur the Free Peoples to the fight against Sauron, so the Free People player must balance the need to protect the Ringbearer from harm, against the attempt to raise a proper defense against the armies of the Shadow, so that they do not overrun Middle Earth before the Ringbearer completes his quest.<br/><br/>Each game turn revolves around the roll of Action Dice: each die corresponds to an action that a player can do during a turn. Depending on the face rolled on each die, different actions are possible (moving armies, characters, recruiting troops, advancing a Political Track).<br/><br/>Action dice can also be used to draw or play Event Cards. Event Cards are played to represent specific events from the story (or events that could possibly have happened) that cannot be portrayed through normal gameplay. Each Event Card can also create an unexpected turn in the game, allowing special actions or altering the course of a battle.<br/><br/>Reimplemented by:<br/><br/>    War of the Ring Collector's Edition<br/>    War of the Ring (Second Edition)<br/><br/><br/><br/><br/>Upgrade to the 2nd edition (Card Pack) <br/><br/>    War of the Ring (second edition): Upgrade Kit<br/><br/><br/><br/><br/>",https://cf.geekdo-images.com/thumb/img/8GL11pz9VU4fkWotiyPgIxTSVzc=/fit-in/200x150/pic725882.jpg,https://cf.geekdo-images.com/original/img/naKKeihI8fzCba236vxbeqbhhLI=/0x0/pic725882.jpg,Ares Games;Asmodee;Devir;Fantasy Flight Games;Fantasy Shop;Galakta;Heidelberger Spieleverlag;Nexus;Phalanx Games B.V.;Red Glove;Sophisticated Games;Tilsit,Roberto Di Meglio;Marco Maggi;Francesco Nepitello,John Howe;Matteo Macchi;Fabio Maiorana;Mizio Mencarini;Bob Naismith,6,Action Point Allowance System;Area Control / Area Influence;Area Movement;Campaign / Battle Card Driven;Dice Rolling;Hand Management,Adventure;Fantasy;Miniatures;Novel-based;Territory Building;Wargame,Thematic Games,9178,7.79682,80
161970,Alchemists,2014,2,4,120,13,"In Alchemists, two to four budding alchemists compete to discover the secrets of their mystical art. Points can be earned in various ways, but most points are earned by publishing theories &ndash; correct theories, that is &mdash; and therein lies the problem.<br/><br/>The game is played in six rounds. At the beginning of the round, players choose their play order. Those who choose to play later get more rewards.<br/>Players declare all their actions by placing cubes on the various action spaces, then each action space is evaluated in order. Players gain knowledge by mixing ingredients and testing the results using a smartphone app (iOS, Android, and also Windows) that randomizes the rules of alchemy for each new game. And if the alchemists are longing for something even more special, they can always buy magical artifacts to get an extra push. There are 9 of them (different for each game) and they are not only very powerful, but also very expensive. But money means nothing, when there's academic pride at stake! And the possession of these artifacts will definitely earn you some reputation too. Players can also earn money by selling potions of questionable quality to adventurers, but money is just a means to an end. The alchemists don't want riches, after all. They want respect, and respect usually comes from publishing theories.<br/><br/>During play, players' reputations will go up and down. After six rounds and a final exhibition, reputation will be converted into points. Points will also be scored for artifacts and grants. Then the secrets of alchemy are revealed and players score points or lose points based on whether their theories were correct. Whoever has the most points at the end of the game wins.<br/><br/>Flavor text:<br/>Mandrake root and scorpion tail; spongy mushroom and warty toad &mdash; these are the foundations of the alchemist's livelihood, science, and art.<br/><br/>But what arcane secrets do these strange ingredients hide? Now it is time to find out. Mix them into potions and drink them to determine their effects &mdash; or play it safe and test the concoction on a helpful assistant! Gain riches selling potions to wandering adventurers and invest these riches in powerful artifacts. As your knowledge grows, so will your reputation, as you publish your theories for all to see. Knowledge, wealth, and fame can all be found in the murky depths of the alchemist's cauldron.<br/><br/>",https://cf.geekdo-images.com/thumb/img/4VjOkEjTXNR4KQMjaOK7JibjPSw=/fit-in/200x150/pic2241156.png,https://cf.geekdo-images.com/original/img/VKBFHqR2xm0EFGWfb1sPJZctMCs=/0x0/pic2241156.png,"Czech Games Edition;Arclight;Cranio Creations;Devir;The Game Master BV;Heidelberger Spieleverlag;IELLO;Korea Boardgames co., Ltd.;Lex Games;MINDOK;Rebel",Matúš Kotry,David Cochard,9,Action Point Allowance System;Card Drafting;Hand Management;Worker Placement,Deduction;Fantasy,Strategy Games,12272,7.73519,81
175155,Forbidden Stars,2015,2,4,180,14,"Description from the publisher:<br/><br/>The shifting Warp Storms that surround the long lost Herakon Cluster have finally abated, leaving the ancient treasures and planets within this sector open to the rest of the galaxy. Now, the great factions of the galaxy mobilize their fleets and race to establish a foothold. The reward for successful domination surpasses all other concerns, and the price for conquering this sector will be paid in lives.<br/><br/>Forbidden Stars challenges you and up to three other players to take command of a mighty fighting force: the Ultramarines chapter of Space Marines, the Eldar of Craftworld Iyanden, the Evil Sunz Ork clan, or the World Eaters Warband of the Chaos Space Marines. Each faction offers unique armies and play styles, but your goal remains the same &ndash; to claim the key objectives selected for your faction. These objective tokens are scattered throughout the Herakon Cluster, but your opponents are sure to defend your objectives against you. You need to build massive armies and command them in unending war to best your enemies and claim your objectives. The fight for the Herakon Cluster is brutal and bloody, and you will either stride triumphant over the bodies of your fallen foes, or they will do the same to you.<br/><br/>Gameplay:<br/><br/>Each round in Forbidden Stars is divided into three phases.  In the Planning Phase, players will take turns placing order tokens face down on the separate tiles (systems) that make up the game board.  The four types of order tokens that players may place during the Planning Phase correspond to four types of actions that players can resolve in the second phase of play, Operations.  In the Operations Phase, players can reveal a Dominate token to drain friendly planets of their important resources, a Strategize token to purchase cards that can upgrade their orders and combat abilities, a Deploy order that allows them to build cities, factories, bastions, and new mobile units, or an Advance order to move units and attack their enemies.  The last phase of each round is the Refresh Phase, where players profit from the planets they control, reveal event cards to move the impassable Warp Storms, and heal any units that were wounded in battle.<br/><br/>Because of the game's three-phase structure, strategy in Forbidden Stars is balanced between short-term bluffing and long-term tactical military action.  The game's setup also poses strategic opportunities.  Players start the game by taking turns assembling sections of the Herakon Cluster, placing individual system tiles along with their own starting forces and the enemy objectives that they must defend.  This intentional construction, along with the unique Domination abilities of the game's four factions, means that Forbidden Stars will see players working to best utilize their own force's strengths while exploiting the weaknesses of their opponents.<br/><br/>",https://cf.geekdo-images.com/thumb/img/eiPKhuWWez9gyN7BItPpVC94_fs=/fit-in/200x150/pic2471359.jpg,https://cf.geekdo-images.com/original/img/DWTv4PxEDiHHmgnv09t4k2WmNh8=/0x0/pic2471359.jpg,Fantasy Flight Games;Asterion Press;Edge Entertainment;Galakta;Heidelberger Spieleverlag,Samuel Bailey;James Kniffen;Corey Konieczka,,2,Area Control / Area Influence;Dice Rolling;Hand Management;Modular Board;Variable Player Powers,Bluffing;Fighting;Miniatures;Science Fiction;Wargame,Strategy Games,5037,8.0239,82
103343,A Game of Thrones: The Board Game (Second Edition),2011,3,6,240,14,"Game description from the publisher:<br/><br/>King Robert Baratheon is dead, and the lands of Westeros brace for battle.<br/><br/>In the second edition of A Game of Thrones: The Board Game, three to six players take on the roles of the great Houses of the Seven Kingdoms of Westeros, as they vie for control of the Iron Throne through the use of diplomacy and warfare. Based on the best-selling A Song of Ice and Fire series of fantasy novels by George R.R. Martin, A Game of Thrones is an epic board game in which it will take more than military might to win. Will you take power through force, use honeyed words to coerce your way onto the throne, or rally the townsfolk to your side? Through strategic planning, masterful diplomacy, and clever card play, spread your influence over Westeros!<br/><br/>To begin the game, each player receives an army of Footman, Knight, Siege Engine, and Ship units, as well as a set of Order tokens and other necessary components. Each player also receives a deck of unique House Cards, which are used as leaders in battles against rival Houses.<br/><br/>Each round in the game is made up of three phases: the Westeros Phase, the Planning Phase, and the Action Phase. The Westeros Phase represents special events and day-to-day activities in Westeros. There are three different Westeros Decks, and each denotes a different global action, potentially affecting all players.<br/><br/>The Planning Phase is perhaps the most important. Here you secretly assign orders to all of your units by placing one order token face down on each area you control that contains at least one unit (Knight, Footman, Ship, or Siege Engine). This portion of the game emphasizes diplomacy and deduction. Can you trust the alliance that you made? Will you betray your ally and march upon him? Players may make promises to each other (for aid or peace, for example), but these promises are never binding. The result is tense and compelling negotiations, often ending in backstabbing worthy of Westeros!<br/><br/>During the Action Phase, the orders are resolved and battle is entered! When armies meet in combat, they secretly choose one of their House cards to add strength to the battle. Finally, the Houses can consolidate their power in the areas they control and use that power in future turns to influence their position in the court of the Iron Throne and to stand against the wildling Hordes.<br/><br/>In addition to featuring updated graphics and a clarified ruleset, this second edition of A Game of Thrones includes elements from the A Clash of Kings and A Storm of Swords expansions, including ports, garrisons, Wildling cards, and Siege engines, while introducing welcome new innovations like player screens and Tides of Battle cards.<br/><br/>Tides of Battle cards are an optional mechanism that brings an element of unpredictability to combat, representing erratic shifts in the momentum of war due to factors such as weather, morale, and tactical opportunity. During each combat, both players draw one Tides of Battle card from a communal deck, and its value modifies the strength of his chosen House card. What's more, such a card may also contain icons that can affect the outcome of the battle...all of which delivers a new level of intensity to your military engagements.<br/><br/>Expanded by:<br/><br/>     A Game of Thrones: The Board Game (Second Edition) – A Dance with Dragons (2012)<br/>     A Game of Thrones: The Board Game (Second Edition) – A Feast for Crows (2013)<br/><br/><br/><br/><br/>Reimplements:<br/><br/>     A Game of Thrones (first edition) (2003)<br/>     A Game of Thrones: A Clash of Kings Expansion (2004)<br/>     A Game of Thrones: A Storm of Swords Expansion (2006)<br/><br/><br/><br/><br/>",https://cf.geekdo-images.com/thumb/img/jKVCyVKboWKMpLlI9pB9ojeqM_w=/fit-in/200x150/pic1077906.jpg,https://cf.geekdo-images.com/original/img/rCOyI5sRR9CtTaho5JJx_kFWta0=/0x0/pic1077906.jpg,"Fantasy Flight Games;ADC Blackfire Entertainment;cutia.ro;Delta Vision Publishing;Edge Entertainment;Fantasmagoria;Galakta;Galápagos Jogos;Game Harbor;Giochi Uniti;Heidelberger Spieleverlag;Hobby World;Korea Boardgames co., Ltd.;Monkey Time;Stratelibri",Christian T. Petersen,Tomasz Jedruszek;Henning Ludvigsen,2,Area Control / Area Influence;Area Movement;Auction/Bidding;Hand Management;Player Elimination;Simultaneous Action Selection;Variable Player Powers,Bluffing;Fantasy;Negotiation;Novel-based;Political;Wargame,Strategy Games,20965,7.70214,83
128882,The Resistance: Avalon,2012,5,10,30,13,"The Resistance: Avalon pits the forces of Good and Evil in a battle to control the future of civilization. Arthur represents the future of Britain, a promise of prosperity and honor, yet hidden among his brave warriors are Mordred's unscrupulous minions. These forces of evil are few in number but have knowledge of each other and remain hidden from all but one of Arthur's servants. Merlin alone knows the agents of evil, but he must speak of this only in riddles. If his true identity is discovered, all will be lost.<br/><br/>The Resistance: Avalon is a standalone game, and while The Resistance is not required to play, the games are compatible and can be combined.<br/><br/>",https://cf.geekdo-images.com/thumb/img/rSivtcma94IGqMyHgzgfhjcyYDs=/fit-in/200x150/pic1398895.jpg,https://cf.geekdo-images.com/original/img/kFDTpCfe476T1bzZUtNAbGyIjNg=/0x0/pic1398895.jpg,"Indie Boards & Cards;Broadway Toys LTD;Devir;Edge Entertainment;Gém Klub Kft.;Heidelberger Spieleverlag;Hobby Japan;Kaissa Chess & Games;Korea Boardgames co., Ltd.;Lanlalen;Portal Games;Raven Distribution;Wargames Club Publishing",Don Eskridge,Luis Francisco;George Patsouras;Nan Sumana;Rafał Szyma,2,Memory;Partnerships;Simultaneous Action Selection;Variable Player Powers;Voting,Bluffing;Card Game;Deduction;Fantasy;Medieval;Negotiation;Party Game;Spies/Secret Agents,Party Games,19203,7.67125,84
185343,Anachrony,2017,1,4,120,15,"It is the late 26th century. Earth is recovering from a catastrophic explosion that exterminated the majority of the population centuries ago and made most of the surface uninhabitable due to unearthly weather conditions. The surviving humans organized along four radically different ideologies, called Paths, to rebuild the world as they see fit: Harmony, Dominance, Progress, and Salvation. Followers of the four Paths live in a fragile peace, but in almost complete isolation next to each other. Their only meeting point is the last major city on Earth, now just known as the Capital.<br/><br/>By powering up the mysterious Time Rifts that opened in the wake of the cataclysm, each Path is able to reach back to specific moments in their past. Doing so can greatly speed up their progress, but too much meddling may endanger the time-space continuum. But progress is more important than ever before: if the mysterious message arriving through the Time Rift is to be believed, an even more terrible cataclysm is looming on the horizon: an asteroid bearing the mysterious substance called Neutronium is heading towards Earth. Even stranger, the scientists show that the energy signature of the asteroid matches the explosion centuries ago...<br/><br/>Anachrony features a unique two-tiered worker placement system. To travel to the Capital or venture out to the devastated areas for resources, players need not only various Specialists (Engineers, Scientists, Administrators, and Geniuses) but also Exosuits to protect and enhance them &mdash; and both are in short supply.<br/><br/>The game is played in 4-7 turns, depending on the time when the looming cataclysm occurs (unless, of course, it is averted!). The elapsed turns are measured on a dynamic Timeline. By powering up the Time Rifts, players can reach back to earlier turns to supply their past &quot;self&quot; with resources. Each Path has a vastly different objective that rewards it with a massive amount of Victory Points when achieved. The Paths' settlements will survive the impact, but the Capital will not. Whichever Path manages to collect most points will be the new seat for the Capital, thus the most important force left on the planet...<br/><br/>",https://cf.geekdo-images.com/thumb/img/gXaZPeAGVZUmNEvIaeHeELP2a10=/fit-in/200x150/pic3499707.jpg,https://cf.geekdo-images.com/original/img/HwoXcAIvX44tc_CDgcQ6I0Rztg8=/0x0/pic3499707.jpg,Crowd Games;Maldito Games;Mindclash Games,Richard Amann;Viktor Peter;Dávid Turczi,Villő Farkas;László Fejes;Laslo Forgach;Márton Gyula Kiss;Péter Meszlényi,6,Action Point Allowance System;Card Drafting;Dice Rolling;Variable Player Powers;Worker Placement,Economic;Science Fiction,Strategy Games,3762,8.16596,85
147020,Star Realms,2014,2,2,20,12,"Star Realms is a spaceship combat deck-building game by Magic Hall of Famers Darwin Kastle (The Battle for Hill 218) and Rob Dougherty (Ascension Co-designer).<br/><br/>Star Realms is a fast paced deck-building card game of outer space combat. It combines the fun of a deck-building game with the interactivity of Trading Card Game style combat. As you play, you make use of Trade to acquire new Ships and Bases from the cards being turned face up in the Trade Row from the Trade Deck. You use the Ships and Bases you acquire to either generate more Trade or to generate Combat to attack your opponent and their bases. When you reduce your opponent&rsquo;s score (called Authority) to zero, you win!<br/><br/>Multiple decks of Star Realms and/or Star Realms: Colony Wars, one for every two people, allows up to six players to play a variety of scenarios.<br/><br/><br/>Factions<br/><br/>Each of the cards in the 80 card Trade Deck is a Ship or a Base belonging to one of four factions: The Trade Federation, The Blobs, The Star Empire or The Machine Cult.<br/><br/><br/>Trade Federation<br/><br/>In the far future, the more traditional governing bodies of the human race have been replaced with corporate leadership. The earth and its surrounding colonies are ruled by a group of corporations called the Trade Federation. The Federation&rsquo;s policies are focused around trade and growth, but especially in profit and prosperity for those at the top of the corporate ladder. While they prefer to deal with other star realms using trade and diplomacy, they have a large defense branch dedicated to protecting the Federation&rsquo;s trade and other interests.<br/><br/><br/>The Blobs<br/><br/>These mysterious creatures are the first alien life forms encountered by the human race. Most of the initial encounters consisted of human colonies being completely obliterated. On the few occasions that a Blob ship has been recovered somewhat intact, the only biological remains found inside have consisted of a gelatinous mass, thus leading to the moniker, &ldquo;The Blobs&rdquo;. While for several years all encounters between humanity and the Blobs have been extremely violent, there is currently some limited trade between various Blob factions and some of the more daring human traders.The Blobs are best at generating massive amounts of Combat and at removing undesirable cards from the Trade Row.<br/><br/><br/>Star Empire<br/><br/>The Star Empire consists primarily of former colonies of the Trade Federation. These colonies were on the outer edges of the Federation. Not only did they feel used by the corporations, but they felt the Federation failed to give them adequate protection from the Blobs. As a result, one ambitious colonial governor was able to unite several colonies into an independent empire under his control, one with a strong military, both for warding off the Blobs and for discouraging the Federation from trying to reclaim their lost colonies. The Star Empire is a combat oriented faction that draws lots of cards and makes the opponent discard cards.<br/><br/><br/>Machine Cult<br/><br/>A cluster of industrial mining worlds were completely cut off from the Trade Federation by the Blobs. With the threat of annihilation by the Blobs always looming and no contact with the rest of human space, these worlds were forced to take drastic measures. Soon a cult of technology arose, focused on using advanced technology, robotics and computerization to create strong defenses and a powerful military that belied their relatively small population. Since their leaders believed their salvation lay in technology, technology soon became their god and their religion. The Machine Cult gains most of its power from being able to remove undesirable cards from your deck and from having a large number of Bases designed to defend your Authority from attack.<br/><br/><br/>Playing Star Realms<br/><br/>​When you play Star Realms, you will be able to acquire and use Ships and Bases of any and all of the four factions. Many cards have powerful Ally abilities that reward you for using Ships and Bases of the same faction together, however.<br/><br/>As you acquire cards using Trade, you put them into your discard pile, to be later shuffled into your personal deck. When you draw Ships, you do what they say and they get placed into your discard pile at the end of your turn. When you draw a Base, you play it face up in front of you and may use its abilities once every turn. In addition to Combat being the way you reduce your opponent&rsquo;s Authority to zero and win the game, it&rsquo;s also useful for destroying your opponent&rsquo;s Bases. Some Bases are designated as Outposts. Your opponent&rsquo;s Outposts must be destroyed before you can use Combat to attack your opponent&rsquo;s Authority directly.<br/><br/>Star Realms is easy to learn, especially if you&rsquo;re familiar with deck-building games, but it&rsquo;s a game that takes time to master. Each time you play, the game is filled with various strategic decision points. Should I take the best card for me or the best card for my opponent? Should I focus on taking cards of a particular faction or on taking the best card available? Should I be focusing on acquiring more Trade or more Combat? Should I attack my opponent&rsquo;s Base or their Authority? These are just some of the many choices you&rsquo;ll be faced with. New players needn&rsquo;t agonize over these choices just to play, but as they become more advanced players, they will find this depth of strategy leads to great replayability.<br/><br/>",https://cf.geekdo-images.com/thumb/img/457OeNXcnwr4r_5KPj3xyltK0QI=/fit-in/200x150/pic1903816.jpg,https://cf.geekdo-images.com/original/img/XRgMJVv4YweLlANgVvxeZsQ4lm0=/0x0/pic1903816.jpg,White Wizard Games;ADC Blackfire Entertainment;ADC Blackfire Entertainment GmbH;Broadway Toys LTD;Devir;Games Factory Publishing;Hobby World;IELLO,Robert Dougherty;Darwin Kastle,Vito Gesualdi,11,Card Drafting;Deck / Pool Building;Hand Management;Take That,Card Game;Fighting;Science Fiction,Strategy Games,23573,7.63399,86
155068,Arcadia Quest,2014,2,4,60,13,"In Arcadia Quest, players lead guilds of intrepid heroes on an epic campaign to dethrone the vampire lord and reclaim the mighty Arcadia for their own. But only one guild may lead in the end, so players must battle against each other as well as against the monstrous occupying forces.<br/><br/>Arcadia Quest is a campaign-based game for 2 to 4 players, where each player controls a guild of three unique heroes, facing off against the other players and the various monsters controlled by the game. Players need to accomplish a series of quests in order to win each scenario and choose where to go next in the campaign.<br/><br/>Players are able to choose the path their campaign takes, navigating through six out of eleven available scenarios, so each time the campaign is played it can have a different configuration of scenarios. As the campaign progresses, the heroes are able to acquire new weapons, equipment and abilities that give them powerful options to tackle the obstacles ahead. Furthermore, by fulfilling specific quests in a scenario, players unlock exclusive features in subsequent scenarios.<br/><br/>",https://cf.geekdo-images.com/thumb/img/U3nBFdfBTy1xYq-TMsNrGiDLt8M=/fit-in/200x150/pic2305263.jpg,https://cf.geekdo-images.com/original/img/lB5mc2bDPP2fNjvnBJLkSQvM2ps=/0x0/pic2305263.jpg,CMON Limited;Spaghetti Western Games;Asmodee;Asterion Press;Edge Entertainment;Galápagos Jogos,Thiago Aranha;Guilherme Goulart;Eric M. Lang;Fred Perret,Andrea Cofrancesco;Mathieu Harlaut,1,Dice Rolling;Grid Movement;Modular Board;Variable Player Powers,Adventure;Fantasy;Fighting;Miniatures,Thematic Games,6517,7.90825,87
146652,Legendary Encounters: An Alien Deck Building Game,2014,1,5,45,17,"Legendary Encounters: An Alien Deck Building Game, based on the four movies of the Alien series, is a fully cooperative game with original art. While based on the Marvel superheroes version of Legendary, the two games will be compatible but cannot be fully integrated.<br/><br/>Legendary Encounters is a deck-building game in the same family as Legendary: A Marvel Deck Building Game, but now players must cooperate in order to survive against hordes of aliens. Taking on the role of protagonists such as Ripley, Dallas, Bishop and Corporal Hicks, players take turns recruiting cards for their deck from a central selection in order to improve their deck and defeat Xenomorph cards that are added to the central game board.<br/><br/>Product Breakdown:<br/>&gt; 600  total Original Art Card Set<br/>&gt; Full Color Game Board (mat)<br/>&gt; Full Color Rule Book<br/>&gt; Card inserts for easy organization<br/>&gt; Customize your card organization with removable foam inserts<br/><br/>",https://cf.geekdo-images.com/thumb/img/EL3D8Uvkoqv1TUwy1mU123c612g=/fit-in/200x150/pic2225180.jpg,https://cf.geekdo-images.com/original/img/H0uIoKm2phCiJDqQn52PFLDgYis=/0x0/pic2225180.jpg,Upper Deck Entertainment,Ben Cichoski;Daniel Mandel,,4,Card Drafting;Co-operative Play;Deck / Pool Building;Partnerships;Player Elimination;Variable Player Powers,Card Game;Fighting;Horror;Movies / TV / Radio theme;Science Fiction,Thematic Games,7860,7.82344,88
